tweet_id,timestamp,rating,retweet_count,favorite_count,breed,confidence,name,dog_type,source,text
807106840509214720,2016-12-09 06:17:20,13,55164,118063,Chihuahua,50,Stephan,,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d
807010152071229440,2016-12-08 23:53:08,12,3860,13076,golden_retriever,61,Lennon,,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX
806629075125202948,2016-12-07 22:38:52,13,34535,74545,cocker_spaniel,4,None,,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9"
806542213899489280,2016-12-07 16:53:43,11,2356,10215,vizsla,93,Waffles,,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h
806219024703037440,2016-12-06 19:29:28,11,1194,6435,chow,83,none,,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi
805932879469572096,2016-12-06 00:32:26,12,1923,8275,Norwegian_elkhound,65,Major,,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8
805826884734976000,2016-12-05 17:31:15,12,1818,6549,Siberian_husky,24,Duke,,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18
805520635690676224,2016-12-04 21:14:20,13,1656,5747,malinois,64,Zeke,,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ
805487436403003392,2016-12-04 19:02:24,12,2529,8797,none,0,Sansa,,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl"
805207613751304193,2016-12-04 00:30:29,12,1714,7837,Pembroke,24,Shooter,,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9
804738756058218496,2016-12-02 17:27:25,12,3816,13703,Tibetan_mastiff,91,Django,,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ
804026241225523202,2016-11-30 18:16:08,13,16069,44380,none,0,Bo,,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq
803773340896923648,2016-11-30 01:31:12,12,2743,10059,miniature_pinscher,81,Diogi,puppo,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt
803638050916102144,2016-11-29 16:33:36,13,4144,10948,Labrador_retriever,37,None,pupper,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX
803380650405482500,2016-11-28 23:30:47,12,1874,7757,none,0,Sonny,,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n
803276597545603072,2016-11-28 16:37:19,11,2448,10022,Pembroke,45,Winston,,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL
802952499103731712,2016-11-27 19:09:28,12,1994,9013,chow,94,Marley,,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh
802572683846291456,2016-11-26 18:00:13,12,2498,8942,golden_retriever,61,Winnie,,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv
802323869084381190,2016-11-26 01:31:31,13,5813,16179,none,0,Severus,,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ
802239329049477120,2016-11-25 19:55:35,12,2625,9074,Eskimo_dog,48,Loki,puppo,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87
801958328846974976,2016-11-25 01:18:59,12,1721,7749,Staffordshire_bullterrier,32,Ronnie,,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65
801538201127157760,2016-11-23 21:29:33,12,2062,8228,Pembroke,55,Wallace,,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe
801285448605831168,2016-11-23 04:45:12,10,817,6054,none,0,None,,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559
801167903437357056,2016-11-22 20:58:07,13,5892,24461,cocker_spaniel,74,Milo,,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey
801115127852503040,2016-11-22 17:28:25,12,2103,8067,dalmatian,82,Bones,pupper,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj
800751577355128832,2016-11-21 17:23:47,12,2790,10569,cocker_spaniel,77,Mauve,,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG
800513324630806528,2016-11-21 01:37:04,11,2985,13128,Pembroke,82,Chef,,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm
800459316964663297,2016-11-20 22:02:27,12,2172,9502,none,0,None,pupper,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca
800388270626521089,2016-11-20 17:20:08,12,2805,11147,golden_retriever,35,Doc,floofer,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5
800141422401830912,2016-11-20 00:59:15,13,2546,15273,golden_retriever,93,Peaches,,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg
800018252395122689,2016-11-19 16:49:49,11,13122,28347,none,0,None,doggo,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I
799757965289017345,2016-11-18 23:35:32,13,2165,8384,Border_collie,44,Sobe,doggo,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1
799422933579902976,2016-11-18 01:24:14,12,1926,8070,miniature_pinscher,58,Longfellow,,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ
799297110730567681,2016-11-17 17:04:16,11,2751,9871,malamute,98,Jeffrey,,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf
799063482566066176,2016-11-17 01:35:54,11,2476,8069,Norfolk_terrier,33,Mister,,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm
798933969379225600,2016-11-16 17:01:16,12,4445,13070,Siberian_husky,70,Iroh,,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL
798925684722855936,2016-11-16 16:28:21,11,1439,7509,West_Highland_white_terrier,53,Shadow,,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu
798209839306514432,2016-11-14 17:03:50,13,2558,10415,Pekinese,52,Cooper,,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81
797971864723324932,2016-11-14 01:18:12,12,3105,11578,American_Staffordshire_terrier,48,None,pupper,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z
797545162159308800,2016-11-12 21:02:38,12,4867,14548,Pembroke,95,Cassie,,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB
797236660651966464,2016-11-12 00:36:46,12,6559,19948,collie,76,Pancake,,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi
796865951799083009,2016-11-11 00:03:42,12,1921,7675,Cardigan,83,Tyr,,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06
796759840936919040,2016-11-10 17:02:03,11,3024,11806,American_Staffordshire_terrier,46,Romeo,,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI
796484825502875648,2016-11-09 22:49:15,12,1754,7574,cocker_spaniel,11,None,doggo,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV
796387464403357696,2016-11-09 16:22:22,12,4127,10993,Pekinese,46,Snicku,,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5
796149749086875649,2016-11-09 00:37:46,11,14242,32202,golden_retriever,60,Ruby,,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt
796116448414461957,2016-11-08 22:25:27,11,2408,9094,Cardigan,70,None,,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN
796080075804475393,2016-11-08 20:00:55,12,2302,8452,chow,97,Yogi,,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm
796031486298386433,2016-11-08 16:47:50,13,3713,10797,golden_retriever,89,Daisy,,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL
795464331001561088,2016-11-07 03:14:10,13,23505,49525,golden_retriever,19,None,doggo,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz
795400264262053889,2016-11-06 22:59:35,12,2861,10043,golden_retriever,92,Brody,,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ
795076730285391872,2016-11-06 01:33:58,11,5431,16185,none,0,Bailey,,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E
794926597468000259,2016-11-05 15:37:24,12,2306,10233,toy_poodle,3,Mack,,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH
794332329137291264,2016-11-04 00:15:59,12,2679,9593,Samoyed,98,Nimbus,,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU
794205286408003585,2016-11-03 15:51:10,14,3311,9225,none,0,Laika,pupper,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g
793962221541933056,2016-11-02 23:45:19,12,4875,16823,Labrador_retriever,86,Maximus,,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR
793845145112371200,2016-11-02 16:00:06,13,1854,9210,Old_English_sheepdog,76,Clark,,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5
793601777308463104,2016-11-01 23:53:02,12,1615,7971,miniature_pinscher,53,Dobby,,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv
793500921481273345,2016-11-01 17:12:16,12,2366,10671,golden_retriever,32,Fiona,,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN
793286476301799424,2016-11-01 03:00:09,13,9147,24571,Afghan_hound,27,Moreton,,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3
793271401113350145,2016-11-01 02:00:14,12,2389,8692,Siberian_husky,23,Dave,,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN
793256262322548741,2016-11-01 01:00:05,12,8312,19973,basset,20,None,,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0
793241302385262592,2016-11-01 00:00:38,13,3290,10507,golden_retriever,55,Tucker,,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt
793226087023144960,2016-10-31 23:00:11,11,2880,9814,wire-haired_fox_terrier,45,Juno,,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj"
793210959003287553,2016-10-31 22:00:04,10,2789,8920,French_bulldog,1,Maude,,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8
793195938047070209,2016-10-31 21:00:23,12,5612,15249,Labrador_retriever,65,Lily,puppo,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY
793180763617361921,2016-10-31 20:00:05,11,1995,6930,Lakeland_terrier,26,Newt,,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q
793165685325201412,2016-10-31 19:00:10,12,2779,9375,golden_retriever,94,Benji,,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo
793150605191548928,2016-10-31 18:00:14,11,1699,6173,Italian_greyhound,19,Nida,,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf
793135492858580992,2016-10-31 17:00:11,13,2492,6400,none,0,None,,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT
793120401413079041,2016-10-31 16:00:13,11,3916,12642,Labrador_retriever,72,Robin,,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb"
792913359805018113,2016-10-31 02:17:31,13,3970,14318,none,0,none,,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq
792883833364439040,2016-10-31 00:20:11,12,4260,11296,standard_poodle,0,Bailey,,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz
792773781206999040,2016-10-30 17:02:53,12,1675,7348,Yorkshire_terrier,91,Monster,,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL
792394556390137856,2016-10-29 15:55:58,12,4286,13415,cocker_spaniel,74,BeBe,,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8
792050063153438720,2016-10-28 17:07:05,11,1789,7145,komondor,94,Remus,,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu
791672322847637504,2016-10-27 16:06:04,13,3124,11736,golden_retriever,70,None,,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh
791406955684368384,2016-10-26 22:31:36,12,4098,13141,Pembroke,97,Levi,,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc
791312159183634433,2016-10-26 16:14:55,12,2527,8755,miniature_pinscher,89,Mabel,,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK
790987426131050500,2016-10-25 18:44:32,12,2130,9812,cocker_spaniel,34,Misty,,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr
790946055508652032,2016-10-25 16:00:09,12,4689,16644,golden_retriever,24,Betty,puppo,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI
790698755171364864,2016-10-24 23:37:28,12,1920,8207,Bernese_mountain_dog,99,Mosby,,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7
790581949425475584,2016-10-24 15:53:19,11,7109,20643,malinois,0,Duke,,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4
790337589677002753,2016-10-23 23:42:19,12,1878,7807,Pembroke,65,Maggie,,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV
790277117346975746,2016-10-23 19:42:02,11,3172,12549,Labrador_retriever,42,Bruce,,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7
789986466051088384,2016-10-23 00:27:05,12,2302,9235,golden_retriever,7,Happy,,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v
789628658055020548,2016-10-22 00:45:17,13,1762,7477,chow,26,Eli,,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI
789599242079838210,2016-10-21 22:48:24,12,1921,6735,Chesapeake_Bay_retriever,87,Brownie,,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx
789530877013393408,2016-10-21 18:16:44,12,3363,11702,schipperke,36,Rizzy,,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq
789268448748703744,2016-10-21 00:53:56,10,2600,9108,malamute,81,Stella,,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS
789137962068021249,2016-10-20 16:15:26,12,2781,9706,Chihuahua,74,Bo,,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN
788908386943430656,2016-10-20 01:03:11,11,12447,27401,golden_retriever,3,Lucy,,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm"
788765914992902144,2016-10-19 15:37:03,12,10246,27283,cocker_spaniel,50,Butter,,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq
788412144018661376,2016-10-18 16:11:17,11,5243,15525,golden_retriever,80,Dexter,,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S
788178268662984705,2016-10-18 00:41:57,13,2094,7227,Samoyed,73,None,,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc
788150585577050112,2016-10-17 22:51:57,13,1276,6109,chow,81,Leo,,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc
788039637453406209,2016-10-17 15:31:05,12,1308,6116,none,0,None,,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ
787810552592695296,2016-10-17 00:20:47,11,3040,8608,pug,36,Frank,,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc
787717603741622272,2016-10-16 18:11:26,13,2765,10249,German_shepherd,99,Tonks,puppo,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp
787397959788929025,2016-10-15 21:01:17,11,2838,10859,Chihuahua,90,Moose,,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3
787322443945877504,2016-10-15 16:01:13,10,1735,7755,golden_retriever,10,Lincoln,,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp
786963064373534720,2016-10-14 16:13:10,12,7950,26603,golden_retriever,91,Rory,,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj
786664955043049472,2016-10-13 20:28:35,12,2534,10558,Leonberg,51,None,,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r"
786595970293370880,2016-10-13 15:54:28,11,3116,9432,Pembroke,70,Dale,,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX
786363235746385920,2016-10-13 00:29:39,13,3481,10861,golden_retriever,92,Rizzo,doggo,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn
786233965241827333,2016-10-12 15:55:59,11,4702,15200,Labrador_retriever,47,Mattie,,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh
785927819176054784,2016-10-11 19:39:28,12,3166,11354,toy_poodle,0,Lucy,,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y
785872687017132033,2016-10-11 16:00:24,12,1798,6683,Great_Pyrenees,39,Rusty,,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV
785639753186217984,2016-10-11 00:34:48,10,2230,7834,none,0,Pinot,doggo,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd
785533386513321988,2016-10-10 17:32:08,11,1987,9082,miniature_pinscher,43,Dallas,,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG
785264754247995392,2016-10-09 23:44:41,12,1617,7241,chow,5,Doc,,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx
785170936622350336,2016-10-09 17:31:53,11,4797,11981,Eskimo_dog,2,Hero,,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ
784826020293709826,2016-10-08 18:41:19,13,3235,10075,chow,9,Rusty,,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ
784517518371221505,2016-10-07 22:15:26,11,2514,8937,malamute,75,Frankie,,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6
784431430411685888,2016-10-07 16:33:21,12,1265,5697,miniature_poodle,74,Stormy,,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt
783839966405230592,2016-10-06 01:23:05,13,10709,29916,none,0,Riley,,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8
783821107061198850,2016-10-06 00:08:09,12,1958,7334,Lakeland_terrier,26,Mairi,,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp
783695101801398276,2016-10-05 15:47:27,12,3192,10437,chow,31,Loomis,,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY
783466772167098368,2016-10-05 00:40:09,11,2228,8422,Chihuahua,78,Finn,,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ
783391753726550016,2016-10-04 19:42:03,13,5428,16814,Norwegian_elkhound,87,Godi,,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi
783334639985389568,2016-10-04 15:55:06,12,11585,29017,Cardigan,59,Dave,,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu
783085703974514689,2016-10-03 23:25:55,11,2189,8126,Chesapeake_Bay_retriever,24,Earl,,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM
782969140009107456,2016-10-03 15:42:44,12,7319,24022,golden_retriever,17,Cali,,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX
782747134529531904,2016-10-03 01:00:34,11,1402,7437,golden_retriever,56,Deacon,doggo,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H
782722598790725632,2016-10-02 23:23:04,10,5353,17188,Irish_setter,57,Penny,,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6"
782598640137187329,2016-10-02 15:10:30,11,1869,7752,malamute,84,Timmy,,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn
782305867769217024,2016-10-01 19:47:08,12,5513,16563,briard,50,Sampson,doggo,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1
781955203444699136,2016-09-30 20:33:43,11,3345,11079,none,0,Chipson,,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV
781661882474196992,2016-09-30 01:08:10,5,2700,10380,Pembroke,43,None,,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC
781524693396357120,2016-09-29 16:03:01,12,5524,20659,Chesapeake_Bay_retriever,0,None,,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf
